puuid,region,rank
rggNSi8h5UgtMPlWOK-Md4H3xt-Z8UwHHcH95W3QYtMI72IkEVsn2nOa5nc7bIlQ67WzWh6A2XpHZA,euw1,SILVER
yrrReZuQarsZ66F1lHn13s5izRGfYGheCmMSrwJpHsmNpTeyPv-I_h_PGoGn6cVIOAhld8dyIwNaoA,euw1,SILVER
T9FvyHyekshey5bEncGw3URUDdaKoiTiH5YfjblPUjdNHZpQ3pfMFYBHV79jEQo3ieXzVUlaqOZq3w,euw1,SILVER
mkpETIDyKhL2MuQgvdSE57WHGP_6gtods7sPxLgnTsVRIigu-4JbLxh_GRFMkeU-bdbyKlf_wxXLJw,euw1,SILVER
2khr_KURTkiGSSUkoZl_-XsdH6_yZTxaACfIrfVA5sjjjOwdQU8_RRLzYGfFoOyImE8ptF8BNUOJRA,euw1,SILVER
tilSTH8ky1FRILvoNH77lU9CcMtzyNy67sD0x_4wAEDIZK-AXqu1taHmuz2xNViHdWal5Dp0tx2Yjg,euw1,SILVER
KpH5NK6ODWjvtcCdNvJzH0GqLj27cYlLAw-afsAhCv9XboXNMaijCHgXXCH6NZvBhbAkiBufuPyPJQ,euw1,SILVER
HL15oTYCddj8LU7y0MqcJYs52AEDK4GQblZUWRvtJtAAjuMMpcZtql5nK0cwuLrlEtVeNT4rz6Ogtw,euw1,SILVER
synKEIg58TBxof4hg0RiyobQPbJdFJLihKhNQbv0ht-7K3FCCvfv2DAqg_wzLpKRMsYd5JnGaBksHw,euw1,SILVER
OLVmmUS-MyvT_O18eiQOYB9Cg9Y3EJeh6PQ8uMPqgji3Lue-eflbgcQ9xF4hRUQmQNoW_ZFU6vZS4A,euw1,SILVER
PatWY0pCgQH_7_NTWtXm9MlQnF0QrWaX5JHALXyQDkbww94r-ovtmAbgUd3J4HjkdXRjfm6_GEo-pw,euw1,SILVER
-_776PE0uHbwiJ5B5dyhmkk-LNonIh6MVkV1wOQZsqCowtYIdwPlHml8rN5kG64upagSjHwbhsKafQ,euw1,SILVER
VNBlrwux0W_VrlW3gMbaj32xQv3NU7DG4WO1kq4aF8xNc6t1TCjJWBrLaEg4EIB6qUQkdPJr2o6R7A,euw1,SILVER
bj91ycz5PTcFsrnWpAXSCC4RObJgcgDLGwZriSJuVjrqv3ZRzkcfC7CpLPeqBvYW9lFTs3zTaaZOGg,euw1,SILVER
zo-Z0ZGTyVntBVAHpKwZhR16ONQaMuWKLBcNLAK6eQlmYzP3Bvz0c0yuqkCOMElD7nDcL9XRJChPFw,euw1,SILVER
IyAbm0IN6k8CGNbvAW9aDjofYQ3-eNAbLsTRdGWd7IFcruuzdx9aeFFcGZkZMYWoUTk3uxkAaqfKSQ,euw1,SILVER
vVSswI-Ft6PKWNelH33M4fMz0eQmCueuZlieCGxxf1fpXMazUVEQEi6FTelF1swKmGheWFrCbaELsA,euw1,SILVER
Yjkijq09d-a1bjDqatQdlL9YV5-y5CuKwh9WeAQNdUysWy2D9qPmeW2gtbCoFRrM0sm2RVZOaeChtQ,euw1,SILVER
qMgtSmPnVKK8NHsshXqIIH8k-es0oJ8hzsia_a49vvYRARl6W39gYiVxqlgizVlzvisoeQzD1zXUkg,euw1,SILVER
NmzjxiteJ0NvRp36S-ReshZmnOrzd4hhqkROEh2aDZWvwbwPqGs3ljK4OYgE9oX2QiiynFO_QcEZMA,euw1,SILVER
OCGcccYSS-zRzlyfKiNSfZZfSDZVYcCegVSexRNcjmrLI4Xb_f0Qrv9NCudz2YDzVAzbpSEuu8-2Fg,euw1,SILVER
o54S5ABITHIuEWJUyhYJ5-LhQRK3WkZqJ0ktmOZDU03c1QUdAifKiEW2j7zxg7qz1Vz7wMblOuJoqg,euw1,SILVER
LYeOnCgYxOagAHalm_oH5OYAz573A3BijfRsbWUbF-d3jevOmI4TwW5zAv8RiTpzqg8ipVpF5-jiaQ,euw1,SILVER
9c1BXaOutvkTdVR4xgH8wYX4Th41GvIEo-KQ1Y2H9JTCRAqt_lT5gTzkG0Y6bSUChmgmiJG-gle9vA,euw1,SILVER
t004v4REDdqMCayewgkGgeJEyi6cXrDzq_OaQOqvR_ToAL7XgEyEEH1dguDKjlPffesN-36vrtoQ0A,euw1,SILVER
CZqd0TZjIercrWlGHwXgBcnRXOMaatimTS243zRzwgDHnDrN-BVvDPXIm3e10INZiNep_nT_c7IbVQ,euw1,SILVER
lhJhWxLIGPaUL-bzhUADR2-Xh4qySYdYroeAEhrVRRX2uth0slsVZervI4aP1G15x4OG359rrMf4kg,euw1,SILVER
PlmBXj-BU2leFxwdnB-9DqJQu-pUfaYhtLKflpHUweKVI-XS07cXxaYMBDXdti7vOhOYlK3xc1dxhw,euw1,SILVER
qlQAtgtN4M9JnahQDJxt1wFZBs6Z4ELHKCDDuT4cpIhcQ7BInbOfQzaWAJuyc4LnEudVKDOVcGV7sQ,euw1,SILVER
yMQ2q_LgxlQyDa441ZFDs1SK9GYOMEvkpDaZnfEJgAvZOwZxI23OyghjZ8_6xA8F3c8iib70fxw0fw,euw1,SILVER
HuqNeKgDoqr3sontzSwjlorhrV-FwYZwPHYwD8dbP2MA7jzP9BUqaSULamrCw0DJqyqDqDVjXd74Bw,euw1,SILVER
lZZvCWfEa3I5c2OJYibqZX5lEcPdz3YZp4l_rDzGUjfdyHcbY9J7nu5WSfn4JqyQKtvbwx441XDzeQ,euw1,SILVER
3JAFojAiT0j72YUPMQ4oED568kCzGX2TzGYRWDp4oPLmJy4SSHbJIDUCxP0Zj--9W1hURQciPsTSFA,euw1,SILVER
IaSqfulH6oiGI2pTko41ptZAB-_iMLRbicr8l1TB6TeZ9-Kqi1eHhEAerSH-Wwpx2UYJVIfIdKPBpA,euw1,SILVER
YTOfNUbB4Xxa_yIkCVGp2w23v9IeYZU4LX3RXej8gf7YQGiS515RSwt6atvaNBWOV3UINB1d6GazRw,euw1,SILVER
YEud00qP54vUUgLpirkLuc-N2u-Zcd4sB3SdAaO-LXSUERi1BLV62E5BulkKP3lJPFgHv_-wMwUaLQ,euw1,SILVER
zad44mf9T5Vg96VNPtJJvXJeu7yECHahFEkq-89BVvm37jwSyNY1oVtA2vcQSwlwwW12FOw4aP4kZA,euw1,SILVER
OGcUeLgSwtloQFFAZjzJttDS7BoSPJ7qJqmRfHnpU3jAB48JEDAuy1lF2Ndu0TmDdIcXI8Rhs7Optw,euw1,SILVER
hZ2pGqYKwzG7urOQt2D1p2stY0HD5EgPQDrcsOkDwIoYz5R5gABWro3K4lMxU50b8qBhdlmkYarOfg,euw1,SILVER
AyCVvZivb7hUXU10aIxTN32TkCiFz_iX3TX1WJqMtwwK2Il996QhBMZubIQlydpGM8s_69eCwUtKJg,euw1,SILVER
hKBxhOAOOkinZbHMQuKt_X_3Lt3P5RO96Nf64suYIMHo4vDaJu-QiqOnUD_vOuNN5bO6nGQNYhwoYA,euw1,SILVER
mUXrghB_XbYDcFi8LLhNRLAtRUaTulsH-86IvhZWN2a2iFzOYrsKFo9ABovuXAvFUUFAeidJpm-kdA,euw1,SILVER
9HxQJLgsSr5sfNXE6mGKKoCW0S3bPjGWlb1PpHxdnajrdNVtWsSZa8K58y2_Q5V2ANZuSsuRrzZG3Q,euw1,SILVER
-Q00tBeY13ftb19D_dsmysFF4Ax-VUpfvmnaLpFtkGxbjdp2myEU9e8t_PXawmo6cn_agRx3NLVkeQ,euw1,SILVER
7kuWodLrHIUVRgMECF85mypUcHMC7ryiyJ--MZGziKS4Gl8-hAf7FHEyl8_mUzzTPIyC7VlpgW8qvQ,euw1,SILVER
7HeJN6P69mGi1RmC31WndxoSAibTEZ2PMzbxYs_q8shzREia2GqAKwe1cf52H-aSwDzBR8R_OG1DAQ,euw1,SILVER
_EEDWv26923P7Mttaf1wkCWHLk_l9YCHQA4ZzSoRK_yzIVJvKyBQZ3nkm5cHeWhpkaf-0hwdylFPFA,euw1,SILVER
Xg1Czr-dX01eyrkm9MVlpJewSi71LBUuDZtLqrJl4apIBwrtKu7PoLuFlw0SaFocUNSVU5L61WdkiQ,euw1,SILVER
MVQHJzZR0sQ5vmBomYYgAkfMNiO0GsTtxCtR-9hoGywPcuyF47Rn9MHYm4lGz2EXjcQwJHGItRMWLw,euw1,SILVER
w4BFcchJG9zP0N4wFyx1_BPFCY7wZFSvkZp8THgv7BWTPkVWi85jVF141idHFUoOMgR6MnpkPpXYgg,euw1,SILVER
zK5sHwcp4sK7hiksQcSk44-lC8qSnC-oa_DCapAGDNh4tpR5uQtuHsnNTEcd0fWoxUo27pSX0qPOIg,euw1,SILVER
DP0NJxHjR1iwRvXEtR3F5QdLzDYSEyHFDukaKxhZsM3Hs-0rPgcfuEGfdyR-kdBU_7caxfp60YcD6Q,euw1,SILVER
tcaYGo-WhYxLDMzvS5fsfKdwyvaqaSrtW1t04XyKdtl3yf4SQKWfQqrs1AQ3inqGAENMJLlLDcMXpw,euw1,SILVER
Bd_GExm72hWX9u4ThGZ2Zk7Jxz1zrxIok9ToWJj0xHm6KIPTU-onvBeJdDMOLmSH0FCJAz1rfYIi1g,euw1,SILVER
gtYQcWpRNAwY7LSYoRk9CBINJ5sHStpakyEC1MxD7FE66qgif7G5IHW8LP6SQ_Xjy8gKzMts657XkA,euw1,SILVER
duXNsJnEdC_yWE6sCl4bBooLTCK2pecbrxHmQ9FTbghq_o95dUfAJYhADgizT810hhn_MvN9cdGGmw,euw1,SILVER
E86npGo06mhQqf8DiuNlJj3q6ufDCJqzsPkcp4s-TE1GRjHm6VPEOx_oYjPrDRmNK0Q2jJByBQ6GDA,euw1,SILVER
dA3yhzI4UG8tr8ndB4YeRtQlezgFsHPqdkIC2RlRCBxJMLYsE55jc58f0BwKnqJw_6onKgTiLgaBrg,euw1,SILVER
c0m9a5r6HXPjid49jqztwxjeVLm3pbQZJO2PIIPTqtu3D91gpxC-dpn1ua6unUnguHU4FXIdTW5sDQ,euw1,SILVER
9FeSnubLDDn6SbwAS1N3V43Q9b7ps18Q0tM-h2S6L44hOtHBjTUQNoEFk2hoOBZWduH9OXhbwH9QqA,euw1,SILVER
icwDOyu7VqRYq8i4ihgzrXbrJZ8q-Bbm1biTVAMozYnD5H1PH8qn5eguunf22_4cfYEOKt_iIiWEVA,euw1,SILVER
r23nn-U7a3IiIiAlP6g76l69qLT--jW_kFfuagRCWv2pccXhnEbk9YXhq0N945hk2eAMco7Rc54OfA,euw1,SILVER
QwLh5Fxd2Ct0ilVEXogakI2E2ckMG-GP3qAzhsG1TeYLzyXVNoLpZ0G0dyG4bPsigyWf4v2KVjTlaQ,euw1,SILVER
8sgwtCCJE_MQKsJmyCXfUwVReA9CfxafcZspF6ECOTMAmXRcopKkqkG-0OOjE-e1P5R0LOlMacyBSg,euw1,SILVER
Vx1aQmp0VrvK2Ef5nYRqsVMz2K0InpJomfd-HAxRg8mOhcvu9naZNvKTA1eGOfwi5UrDL-cvoLNLEQ,euw1,SILVER
IIB1BN6IEcYLjtKgzCOJHSnxYexzq_LZXSlLTtkuQv9RpKvRaruAGR4hIlIQP-lZqxiidTTpGOzbnw,euw1,SILVER
x7lrIs1VKxPFUgYxxXNGIMHfQRM7daxb9mcoDLvIMlRtNBQmVNF6tbAQ3HlNvLhc3mJ2thdCgz-4Uw,euw1,SILVER
TLz8EFcNFNDWZmp2gaqFffxNu9iAWoDnQ3KdkzI4FXs4cdXxv_HYk1VScMSzw9CAMnf_2uwsRHvQTQ,euw1,SILVER
j-zYaB8QgoFhvNpg4w8rmIha9pqyIKJ1gWa-D8YMpm-K9fZ1uwOE1X-QbOlHyDKDeXBn87DHPZvqxw,euw1,SILVER
wyL7XrsYo6JxZ-nv4A53ocNaWjimO-6dp9KM1RNiq5eg59sR6MlE4FHkaGAhQqzejy-03kxuWDat9w,euw1,SILVER
ct-jCyfaCibuuO5_NO53gNTtPJdworG8w6DD2aGArgXn5rps3VZB23oIFKVppCVPSTnyZXb_141jZA,euw1,SILVER
b0qXObi19wrGQ2hWvF9LClXEDIwAtFZ65C6r_oUyE-y68cy7z5VBJ8LH8SSYSqfs-vry0vDi5fgLnA,euw1,SILVER
Ta1STPrqVv7FNRnROhtRZhLDByUgF9Z8uWh0iDKwVexI9LZWSTYAPPrM0ghMivfDtteTQaCehGQaMw,euw1,SILVER
kHGpJVu1PC5KmLqXCEaaVBT2MDEYlTI102pSDaBXyXVIQ3Fhgpq2vOcWL64BcqOVMqnHHh9J87QnTQ,euw1,SILVER
Ds-BQdetPkvIgakJ129PJrPuwwqbLvA1WghF6O4DWhagxs4JZ_l2LeoBxz3Kh0Net_mUc4azkAo7Mw,euw1,SILVER
4o6BVq4EUTiz4HOJZpTV495gTJgRt16sjjVcjm2-M6TxZn6WFgF1cRFIrYz7jEcGRDsA0a1Jlbdriw,euw1,SILVER
5WDxBQp4AXe5awPCLqoQMPcJAa2sVhVS8vvJhzaRX9eTX7JXZmqiOvjcbHvduViwoIsuNkgUKbBM0Q,euw1,SILVER
dRRsEvTTHT8xZdpFtIom4JqNJ8j9vypFbHULtx1y_fqbIF_l1HRxC0mOZD54j_6gZ9_s5zsQkpB-dQ,euw1,SILVER
tsYV6c_YFYUQIzQNoQIQE4KqjH7FVjANwUt9Odx-SLuaCQqDiKrCxHcXiX1Lex81ZMP0sfQi0DSSiA,euw1,SILVER
zhzYg-IBzvhwRhTuzZ7jTpXG4n7oIZLYgNaRmJLOE8Q6YopKsddWjYD05_ianlKKiiNW3e6iNnIDbw,euw1,SILVER
htXiWItPyToMiq2VLfybLTXv0TeEBiFFSkmDGGhL7U76e0rVX4FfMw5TZ6zivaAJDS1AQbYR36S-Xg,euw1,SILVER
YLCRgioZyHMBETwq1Y0i2BAZ8vRxldSp0USinBuhLsEaLM8OZrghSjypKvqiU58YaWw63JeWZgVWlA,euw1,SILVER
mx8S6UXKOA6KzaOyxvNKssUiUE5ha8ppgV2OfD-bhitcNWd2m0q-OYBz5XOq6Phd7bguaMiZf6F97Q,euw1,SILVER
UWAJHdVNo5PFL8ZlDaLhDddqTMxqmn3FeZt0pFy3NUT2KDlFi6mg7WRwrwfYNg7YmulIR5S21cmT4w,euw1,SILVER
XZEwxFPxHDkiO481WWoNHQrxhsEDVUIXPiu41DKfZNcqNXhY9Zzi9lRF52-xv_y3Jx8TQYwwkNMOtA,euw1,SILVER
7kYrtsi97UtpJcVFQfNbbAmCshBAee8bdUk3ZsLI3HOZ5xvZNNiq_1EtPLvf0abP5nR4RYRUNSUoBQ,euw1,SILVER
dO6UxRH_w5MF-ovZi5AgB2PiZmB9cfn6cq4z4AtsHt4dYGI2CpIYsYoYYIQ1svMv3N-V0lQojGtV5g,euw1,SILVER
0YXmfKNpqq2eOFreUpzvn-71ltGsfRr3Bn0m1CTF1WvIazRrJMQiiReDHerVq7oZunnDnAAstn-ptw,euw1,SILVER
rv-x4Uuwbr-75QecEGhGmxKC9naUbbvy6-YsQNuT068mryb4A9q3moZJkrarc1Ca0H6fnK6jhkdbdA,euw1,SILVER
vObrq0FbVjvEDvgjyk4uoi68CUBB1SUID06bwj7QfWMT9AlSVFu0dxO9HzdKyV_swcZ8UOlhBQGT5A,euw1,SILVER
Ot2NCGPQIovRAxMUT4RQA1N3kreWLx8Ztmi6kXzQUTwjByLmVDHJEl-QiexyLbOv7Lzi-cwhcSK87A,euw1,SILVER
13X9ZJY6bMuhJ-k0j73LQVAvYqol57_cPnS2pPlM68u-RLaoBLF95YU1OIT_pRj9WcaBZp4m7rLY-w,euw1,SILVER
oyHfa6rKMaBFqKmGZNd8P072ynW8oKowRov6yXsiY2PUiXBDzcQtfHrUuBcu8f4JA7iZOZBO-usy-w,euw1,SILVER
CPKdxXR3F6sm3PlUXgU_5wUUy7wUQY4frb4pycyPAY7fNuEo39Sq7wgJwxe2EdVDI8TDO_vsCodnmg,euw1,SILVER
5rihkYmA22WP7dO6uHZ2GaFVwYqM4vQwpSlLwMu_PrC3gfDp1Ek_zF-LM59RzGadT0wUpuRzt52NQQ,euw1,SILVER
v3h66sVTV8EHabqeHml-hidyzZCVOLpFy0yFPZ9PwQ6jcBdG0d9ACcNi_x1U14i9c7VZ3rPX56FWnw,euw1,SILVER
u1pFKB7w9gbxLJPzY-tC8JrSvRkprjwcfyYpBAK-Q6a8nTGFboReXidrmYTqs-i2Ktz9ZrYwlRG8HA,euw1,SILVER
EbdIBzdyhgVq880blejvUHI8oAXLrJwG3H_kqs-IT0WdIt3SQuFgUNs2Upz-zHPmIsLLyI_RgPivDQ,euw1,SILVER
Z7wITyVJrg_iPHaafhoY-ZsuxYwv4r1w-bNtzMW194tUCHwOzkKoIZm4RI6uhlj9Ud5iSgOiA6vWpw,euw1,SILVER
WOPtkxxkj0DdLGsK1d5oDNK5bXwdyhRu7lpUlYJVzBoKN_45ooVIMgAEgJDAwV3BZIlDhOn0Th1uQQ,euw1,SILVER
raYvhX3Wih9e51sR0tbbc4OjBM82kfDKSKTBY8GI67JVyDQ2-c5gadDzzFmOnv2qtHtxlMGiGBBlPg,euw1,SILVER
lb3n3US8CW2Ek-U7MuFYNOTtxmFu9TG9h3I1EAbZaY3xANm7__XNskFQbEGuRXsGaQro2yaei108qA,euw1,SILVER
U1kR69lQ2IixmFkKVGoSeqaKRMR-cbjNB6WMEKnGNYe5W0tS7xciFei5woovyd5uECKcpJGSktyicA,euw1,SILVER
gh4nVU9DW-geJwVvRYqL7ftbsEvpXSEPxFjgZawPV5eORlcTtkX-Edq7B7V8TPwSulB8cWUqm2Lp_w,euw1,SILVER
DGEObxG2WWFB4UAOzJVHwjYOmLWeyAhKuGRIBp6Vj2YO1ux7olEtV4Bej3yVDSdkZXWLTvIgFzG5LA,euw1,SILVER
21aSWZGcK-E98vJK4oUrVk3ikGeXT1JyGbeHNAu6inieauEknE02-C-YSgZf2maXVRzZjKryG7F0pg,euw1,SILVER
ti1oNOnugw8GkGHE4JD6_x_eiqIDFKUF3QTbtsviYK4D9WCOXOgT-U_HwAcWjNs9jlDXJvw2F5ezGg,euw1,SILVER
r-fZFA5OG0R-tBzks9O-4vueV9ry4dm8ACjVDiGkTOIVpHzB8pfsde6goqKgTNJqcVpSwr6-MFrjiw,euw1,SILVER
-NArgmeXZSdBhjn_XHf7wQnKqhDf6fiPhcrMELrXv1v3g5AyLS7_xnGRGJ2VJqC9pPjcOE7K2Mg69g,euw1,SILVER
myLE-qY0Ahnh7raNJFQd3lHJR7z1eA5ayMxS16nIS9tNX08kCXYO1AqrDAm8_ulRVRS060L6aJXYlQ,euw1,SILVER
lAQKdvVKgyoM_c4jRW3e7g7gIefDfPwh-tYFOpd5VrvJKDp8Za7d1ay2_6372v0h79yylUbJ4bqiBQ,euw1,SILVER
dPhp83FM0QjJdJtPyVCK9iwiV-5lWqWc_0mG2duiTkStsIs1ujK9Oas4hTRSGGHsbUrfFM1BXAQNiA,euw1,SILVER
fOVv0WdETAGiW9Nemwh1t1AwloGDkzqBOeqg4iIhrHdhrA9PYpIvDmJC2MGxSzizeECtWY20xs3JHA,euw1,SILVER
kzeoe47Hawo1VIXWvfnnEDFT1uUxY9wG_GQKa8eUChhc-vhgAXzn6Lv_vUjaeQjdjuB-8KmbuWKPmQ,euw1,SILVER
XVT6QKIYgBsiAP0C90t2k1o-WoamQR-oOZEWHzXILw13y_MRFBcQcPvWU6VcnQe4SYrMOPlKeRwN9w,euw1,SILVER
KTUjMmUw6qb1GTGzIQhOA6CnaJ27UszCCMFC_2rfnr_7viPHx-G2o5VzhoZsPwNevVbpspV3ge0cNA,euw1,SILVER
WpG-RA2PqljftUkbd1d-cygZ02K_a_5uM6Aa4xsueh-SOauN2ptVGUUJXd43Rzgqe6pLIhXeCaA2OA,euw1,SILVER
grTt2M2L5em40Ti913OQLmSGzdx8MsebSRreS1w05q0KFm5jfM61L-xugJFKCF27lpIbD7_WwswR3g,euw1,SILVER
P4NRCxOzlqIUIe2NKYJ7c81EhgjWui3fqzD_H09gKP34epwN63XZiAtKcmTqtlI5Iw78A6Ojye4FlQ,euw1,SILVER
XVW1868ym1Ye9GVGJWgZOcZ815_5bHSva18pitv_9tb3jkXb3X4C-BI7rsvy1gAt8uf-J6mClTXrfA,euw1,SILVER
igyq8u6YvMNh52d0KRwrLXUB02aKMU_ehG0czHSocgj1fw3ngGgqrOeoKGHGCCbmdSaDgGvVbndjYA,euw1,SILVER
hlnOjYlSwal9BUPtLzFemfW_nl_NuKnykqK0JrN7yNnig9H6fX2kJ_8s02CgNZykv7z9nLXdQxVNjg,euw1,SILVER
CUEjxPrQ1V7uHHQXDjQYUSGQkaMRT2o60mW5EXj1zBSFpO3EwPKvJuTHV5IXPtgITYrqkLHfFMQKCQ,euw1,SILVER
2_sn5LeQyJhPDwH5-_S-QW8D9B9cel4lK1dTtDv_YlC5O-YMM9MwSlQyNIzYQRJpvzUygacuCNVzfw,euw1,SILVER
yXtHDt0gfjTD9rJM9oYYBtPWcoP6Zgi6BIpmbMt-KRU-Yadu2r8bRspDMLD6E_usqJhY-UDR1GLxRQ,euw1,SILVER
pbP0_uZOqYHdUooncBf-URMWarka8Yu6CKCAohiJAqV2-TbFziQBlDd6jcedNpW72wQJceuwpjARVw,euw1,SILVER
Yyle-Q295kcGupC3MuNUflh2LDjTI_gUvMcHtmlfchefpZNDHdJNcPeHizegSCdOsh1ld8JeLaQXgg,euw1,SILVER
bxHHl7UFK8CRNUpMOE7ATYL2eN03LnPMirF9hYmhDY2h9FwWQ2-Pb5XGmdL7FHXEiYg6oFgtOFuVvA,euw1,SILVER
X2h46h7_qaBv45KuKMZiWmBKDV6X2-gIxh-54MHj88_gi_-XKYbVzmmIJRThL0h29e3l98DEaZ7ooQ,euw1,SILVER
dE4FNcYQ6QUeCF_BDDtnqQuroIqB6TBv0WGjSWWS3m2h-QipZyNjHBR2H5LLl-ocH2k4u5jyn8h8tg,euw1,SILVER
gqJZ3cGcz5GM8omMBWOaW5obd7LUF0zmSUmSg-VlJj31d0C4YeJ5BfBVRC2MtUZZpDcp4_UWpwFoCg,euw1,SILVER
dMm-9afLPOiPqulbcYFzTENFJAm2IKKABMuIOSoNsRhGZ-WIo8AGa0PS_wFGpMBY1T3gHZud_5vIfQ,euw1,SILVER
tEtsAO-PtNqRoA5iX52t2-w9frrF2Ui_XhSL1S0L2MlA7Raueph8a6-KAoFNUXba_429ZcD26iLd7g,euw1,SILVER
vWmBLFa6jGzXwgatuzpwp-PV0g0XzEoPT1IKZMklmhLCjy2mI5TV076_tZo02vJDNsgKzdGSniFzIQ,euw1,SILVER
Nm5fPHbiingzvL1bmOr3DD3W_QMlyq0BHj8AQtVljRBoLu5hWtO-FasVfNQ0L4ZUAxScgKyCkkoKOg,euw1,SILVER
w17nBrKWGNsQS0JQwQK4z_sZmIp--JqYAp1bDs8gJIjtJuLVElOaHQbGSvC_E_3Uc-oEayWGfPn4vQ,euw1,SILVER
VdRjAQ6U2Pp9dGPWnHFdc5WZFRy1RJRuOGHPzWBnrnBGntcE9HtdUPpTFdRFDAUKH1iczLGX-lOGZQ,euw1,SILVER
CJzHRKuENc0KW318cLRi9nnxW54k3Nh9QdDb_StdEnLePUABJo2m6FyGxomj6gsqfnBEPbELu7_3Sg,euw1,SILVER
yykXF4rZm4FpPDPx1i-wMbUxRPtXosRjJ27MYWMp6pryCMlQfd2zt1cYab4Fi083tWH_rbPofADaRg,euw1,SILVER
P6irLnTVRsMf1Th-NnFsVlE_K-H53jl8rTYiGfZneWsfD8PtpY0KG-36mwghhUY12oqohqRc2SDtOw,euw1,SILVER
2q-iXK-2ydodzaLOQya7zdQDfS2emo8Sfirzz6_ALiu04Boe13Ye1YlTimrfr31jOCYHakuxBxAoAw,euw1,SILVER
9vL4M4VNOjrLYYAac-bXsppAVMo9_sU4FW_JmxU1xvgKS5Pprn76Rojm7rpUDrbMUsc5QUhnl1nXOw,euw1,SILVER
uVUq_6zklGLlMmTjJao-XpTLOeYugLSzdBkNNH15FoaU-KZkn8QoYQ0vSELVJ4iZK-XYIY7I7iPN_A,euw1,SILVER
UwgPkm4cuPQ8z4Be9u5vwDjf_9j48KnKpeAspANSBET7lyH_ssbMbOaIAwOh39qw8Boo5ngK9iVRtQ,euw1,SILVER
1cHmgk6FdqPbDg-QAb-R-XW1eANCOHxi-cVf58A_zluHiL6havAVDbmw5E-mdm_hnT5P16Bt3OptRw,euw1,SILVER
PGR_FAbhK-5ugyMBI9aFuMuO3swyiW6znoNfEpslgiAjSLTU8MnVzlnV2XvT_JaKzoqfzNvVU3W1DA,euw1,SILVER
7yWgK-aE-k870l8bIrR5Ta9VLzqVy_hhKFdML2vOQ7LH91KD73LFjETrXYmQrfNUFwGHto0Zbwop6g,euw1,SILVER
FeQqgkIgjML_ptuyD4z_Qq6JFC92CC9RNnEOKhzA8FtFpQC2buHqfVj4w8avGlkywfJjzmJLBL2u5Q,euw1,SILVER
1hYhtKkDF36jNNCYPqG2yDvlPP4mfnSuECpi8AKlSORtL9dN0Lv4_2ma0yN4dh7pLms4KQFzgqi7fQ,euw1,SILVER
ay45C5Wx2yeAlFOcEMZnYEGQMclJJpdl4x64Tb8FjxH0ZaqM-isaDk25mXlJIfDZV_B9WoM2lh4clQ,euw1,SILVER
LtwhHtLehwhJCzw7rlCYWpjNqA4r9IiAIcqoJiRa6T_wTTWQc6nzPfenpN86sFhuDkAMSnGQ8O1rTQ,euw1,SILVER
XvftxROQw7qN6wmKAIlt9gQ5okqXdwAADVz3F8r4n3wvc7pKpHieZfxT71N6MU3uJQgaL2RlMVcpTg,euw1,SILVER
bNI8CD34G9wMxI_e93HmAit0kpMVmcr4vKXpz9j-6Gvisi0Z7a9os5s_dypGKzjzRe9YHGtQfSVlTg,euw1,SILVER
hP0FWBRUnXKAos-x745KD2xVKmuXhAVrenVDKcX5vvKFxvfpfk_dIv-VjDmsIb2i_7KgP4czlnrRwg,euw1,SILVER
oTAr7wYnvu-zCcJjP4te0P3C11Z3wTUVBb0KfVoVWEpAWBwwEwJSNQUhTTYM-x2GxKjp4Hy6AfUGUQ,euw1,SILVER
aa-yhwEONfoBgZZRtpY9-9pRkD0hsRuSclG8r4gqaAg3n-MbpDqP0VWHSJW_WyTy0nPKMt9kQAKWMQ,euw1,SILVER
-w82CyFDMsWYGE_152JVv7X5nCReGQA81d9WO8pievWQUxjKv-jFO7uZO_21k6VPKwShG9OK6WCMmA,euw1,SILVER
4MCDGbV8pPmns5XtO3uVZhOEJQJ6TESkHuLq_aXhZXrJDhUKuCgBMnIgfaeiquOzfvfuw3URUegvSw,euw1,SILVER
gXxHD8SMEXCAUzZxBPAjHdhJv3vF1fFTyScbi9FQlpBeaQXxT--wa8BX8URIKjg57xvm2ubAkvRgFw,euw1,SILVER
GegRi01DK6Hfb_BMKYo9TXkNTKTzokeT9tZYfuyQmXAIAuX6Q-Lc49lCEfU4W67v94o3ri7679AxBA,euw1,SILVER
3UCxHPfiBkLTQoSuIu4TTc-XMQ8v_Pzvdhv-fcCvMmj5nVg9QAI_3t0stB7Qlxgx2eM24F0QFzG83Q,euw1,SILVER
pvPDkqozou-GBoX9hLcIAx-ChfjRyPbxfNxZLEsjOe_dFBoroF5mOnTQyK0gkBMhz5_8pShXjAt_Rw,euw1,SILVER
iT33zdXu3yry1-UvhLf6I2eH1-pX230JK37wsPvkKzTlLXa4fSWzjrfPnedN1cwF2_67OGnbGvgY4Q,euw1,SILVER
qYB4BKOvEBnyOQKODY11O0A_h0gIASnfEzxsZ54ayjMVhP2jF5-7v1-CJ1T8OiF39uYXWw4e3nKJbw,euw1,SILVER
cl7ZPL6GZ633DVHHvFEMJF50kezRWVl1RV3c777msnYJuMTdshdFHf-61oZxyiMutVochnpy0JncUg,euw1,SILVER
